record_id,price_total,listing_title,room_type,is_shared_room,is_private_room,max_guests,is_superhost,is_business_listing,cleanliness_score,guest_satisfaction_score,bedrooms,longitude,latitude,city,day_type,district,state,country_code,country_name,missing_bedrooms,missing_max_guests,missing_cleanliness_score,missing_guest_satisfaction_score,price_per_bedroom,price_per_guest,price_per_person,is_weekend,listing_title_length,price_category,listing_quality_score,host_score,silver_processed_time,source_system,data_layer
178,20.1,Nefertiti  private single room with balcony,Private room,False,True,1,True,False,4.8,100.0,1,31.27687,29.95935,Cairo,weekday,Masaken Nerco,Cairo,EG,Egypt,False,False,False,False,20.1,20.1,20.1,False,43,Budget,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
179,38.8,Joy homes - Downtown Cairo,Entire home/apt,False,False,5,False,False,4.9,100.0,2,31.23715,30.05054,Cairo,weekday,Bab al Luq,Cairo,EG,Egypt,False,False,False,False,19.4,7.76,7.76,False,26,Budget,9.9,0,2026-07-12 03:21:54.283648,Airbnb,Silver
180,59.35,luxurious hidden gem in mokkatam,Entire home/apt,False,False,2,True,False,5.0,99.0,1,31.28571,30.01856,Cairo,weekday,Manshiet Naser,Cairo,EG,Egypt,False,False,False,False,59.35,29.675,29.675,False,32,Budget,9.95,1,2026-07-12 03:21:54.283648,Airbnb,Silver
181,54.48,cozy two bedroom flat maadi nerco,Entire home/apt,False,False,6,False,False,4.8,97.8,2,31.2852,29.9626,Cairo,weekday,Masaken Nerco,Cairo,EG,Egypt,False,False,False,False,27.24,9.08,9.08,False,33,Budget,9.69,0,2026-07-12 03:21:54.283648,Airbnb,Silver
182,52.34,Calm Room with Artistic Touches | Near Tahrir,Entire home/apt,False,False,1,True,False,4.9,100.0,1,31.23687,30.03773,Cairo,weekday,Bab al Luq,Cairo,EG,Egypt,False,False,False,False,52.34,52.34,52.34,False,45,Budget,9.9,1,2026-07-12 03:21:54.283648,Airbnb,Silver
183,52.81,Maadi Club House Rooftop Studio,Entire home/apt,False,False,4,False,False,4.8,97.0,1,31.27941,29.9788,Cairo,weekday,El Maadi El Gadida,Cairo,EG,Egypt,False,False,False,False,52.81,13.2025,13.2025,False,31,Budget,9.649999999999999,0,2026-07-12 03:21:54.283648,Airbnb,Silver
184,75.23,Heritage Rooftop 2BR Apt in Downtown - Mint 67,Entire home/apt,False,False,4,True,False,5.0,98.4,2,31.2435,30.0491,Cairo,weekday,Bab al Luq,Cairo,EG,Egypt,False,False,False,False,37.615,18.8075,18.8075,False,46,Budget,9.92,1,2026-07-12 03:21:54.283648,Airbnb,Silver
185,43.2,Modern Luxury Apartment in Mokattam Prime Location,Entire home/apt,False,False,2,True,False,4.8,100.0,1,31.3427,30.0071,Cairo,weekday,Golden Gates Compound,Cairo,EG,Egypt,False,False,False,False,43.2,21.6,21.6,False,50,Budget,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
186,124.59,"Luxury hotel apartment in Mohandeseen, Al-Dawl University Street",Entire home/apt,False,False,3,True,False,5.0,100.0,1,31.1985,30.0504,Cairo,weekday,El Mohandesin,Giza,EG,Egypt,False,False,False,False,124.59,41.53,41.53,False,64,Mid-range,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
187,92.93,Maadi Modern Private Studio 6,Private room,False,True,4,True,False,5.0,100.0,1,31.2735,29.9754,Cairo,weekday,Ma‘adi,Cairo,EG,Egypt,False,False,False,False,92.93,23.2325,23.2325,False,29,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
188,92.25,Beautiful and cosy apartment 5 mins to Downtown,Entire home/apt,False,False,3,True,False,4.8,97.8,1,31.2322,30.0321,Cairo,weekday,Al-Sayyida Zeinab,Cairo,EG,Egypt,False,False,False,False,92.25,30.75,30.75,False,47,Budget,9.69,1,2026-07-12 03:21:54.283648,Airbnb,Silver
189,60.33,Modern Luxury Apartment in Maadi | Stylish & Cozy,Entire home/apt,False,False,3,True,False,4.9,98.4,1,31.30894,29.95929,Cairo,weekday,Zahraa Al Maadi Area 3,Cairo,EG,Egypt,False,False,False,False,60.33,20.11,20.11,False,49,Budget,9.82,1,2026-07-12 03:21:54.283648,Airbnb,Silver
190,71.8,Green Birch | Maadi's Home,Entire home/apt,False,False,3,True,False,5.0,100.0,1,31.25894262,29.95620534,Cairo,weekday,Ma‘adi Al Khahiri,Cairo,EG,Egypt,False,False,False,False,71.8,23.933333333333334,23.933333333333334,False,26,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
191,66.01,grey | studio apartments Downtown Cairo OZ,Entire home/apt,False,False,2,True,False,4.8,97.0,1,31.24265,30.05091,Cairo,weekday,Al-Azbakeya,Cairo,EG,Egypt,False,False,False,False,66.01,33.005,33.005,False,42,Budget,9.649999999999999,1,2026-07-12 03:21:54.283648,Airbnb,Silver
192,79.44,Cozy Modern Studio with Skyline View,Entire home/apt,False,False,2,True,False,4.8,98.0,1,31.20643,30.06234,Cairo,weekday,El Agouza,Giza,EG,Egypt,False,False,False,False,79.44,39.72,39.72,False,36,Budget,9.7,1,2026-07-12 03:21:54.283648,Airbnb,Silver
193,107.84,NEW CAIRO Mirage City 1 BRD,Entire home/apt,False,False,3,False,False,4.8,97.4,1,31.45232,30.07635,Cairo,weekday,El Tagamoa El Awal,Cairo,EG,Egypt,False,False,False,False,107.84,35.946666666666665,35.946666666666665,False,27,Mid-range,9.67,0,2026-07-12 03:21:54.283648,Airbnb,Silver
194,63.45,1BR Panoramic View Near Airport,Entire home/apt,False,False,3,True,False,4.9,99.4,1,31.34164231,30.08577655,Cairo,weekday,Heliopolis,Cairo,EG,Egypt,False,False,False,False,63.45,21.150000000000002,21.150000000000002,False,31,Budget,9.870000000000001,1,2026-07-12 03:21:54.283648,Airbnb,Silver
195,68.36,Modern Studio W Patio in Cairo Center By The Nile,Entire home/apt,False,False,3,True,False,5.0,100.0,1,31.23694,30.03787,Cairo,weekday,Bab al Luq,Cairo,EG,Egypt,False,False,False,False,68.36,22.786666666666665,22.786666666666665,False,49,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
196,114.77,house of Art a Family-friendly near airport home,Entire home/apt,False,False,4,True,False,5.0,100.0,2,31.3251,30.0962,Cairo,weekday,Heliopolis,Cairo,EG,Egypt,False,False,False,False,57.385,28.6925,28.6925,False,48,Mid-range,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
197,179.3,Sandoa - 2 bedrooms in Lapa,Entire home/apt,False,False,4,False,False,4.8,100.0,2,-9.16796,38.70633,Lisbon,weekday,Prazeres,Lisbon,PT,Portugal,False,False,False,False,89.65,44.825,44.825,False,27,Mid-range,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
198,34.26,Beautiful interior room in Alameda,Entire home/apt,False,False,3,False,False,4.7,73.4,2,-9.134,38.7382,Lisbon,weekday,Areeiro,Lisbon,PT,Portugal,False,False,False,False,17.13,11.42,11.42,False,34,Budget,8.370000000000001,0,2026-07-12 03:21:54.283648,Airbnb,Silver
199,190.6,Calm Apartment in Telheiras,Entire home/apt,False,False,2,False,False,4.6,95.2,1,-9.1661,38.755,Lisbon,weekday,Campo Grande,Lisbon,PT,Portugal,False,False,False,False,190.6,95.3,95.3,False,27,Mid-range,9.36,0,2026-07-12 03:21:54.283648,Airbnb,Silver
200,135.28,"One-bedroom apartment in São Bento, bright and with an outdoor space.",Entire home/apt,False,False,2,False,False,4.8,90.0,1,-9.1523,38.712,Lisbon,weekday,São Bento,Lisbon,PT,Portugal,False,False,False,False,135.28,67.64,67.64,False,69,Mid-range,9.3,0,2026-07-12 03:21:54.283648,Airbnb,Silver
201,54.0,"1Q4-Biggest Bedroom | Graça, City Center",Entire home/apt,False,False,2,True,False,5.0,100.0,2,-9.13444,38.71776,Lisbon,weekday,Santa Maria Maior,Lisbon,PT,Portugal,False,False,False,False,27.0,27.0,27.0,False,40,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
202,42.96,Private room City Center,Private room,False,True,2,False,False,4.5,76.6,1,-9.134,38.7382,Lisbon,weekday,Areeiro,Lisbon,PT,Portugal,False,False,False,False,42.96,21.48,21.48,False,24,Budget,8.33,0,2026-07-12 03:21:54.283648,Airbnb,Silver
203,170.76,Apartment no Downtown Lisbon,Entire home/apt,False,False,2,True,False,4.8,100.0,1,-9.1575,38.7078,Lisbon,weekday,Prazeres,Lisbon,PT,Portugal,False,False,False,False,170.76,85.38,85.38,False,28,Mid-range,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
204,110.23,Cozy and quiet private room in Lisbon,Private room,False,True,1,False,False,4.9,100.0,1,-9.16824,38.7151,Lisbon,weekday,Santa Isabel,Lisbon,PT,Portugal,False,False,False,False,110.23,110.23,110.23,False,37,Mid-range,9.9,0,2026-07-12 03:21:54.283648,Airbnb,Silver
205,162.84,(4) Central Room in Lisbon - w/ Marquise & A/C,Entire home/apt,False,False,1,True,False,4.9,98.0,2,-9.1324,38.7306,Lisbon,weekday,Santa Maria Maior,Lisbon,PT,Portugal,False,False,False,False,81.42,162.84,162.84,False,46,Mid-range,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
206,140.68,Angels and devils - room in Anjos,Entire home/apt,False,False,3,True,False,4.8,97.0,2,-9.13651,38.72368,Lisbon,weekday,Anjos,Lisbon,PT,Portugal,False,False,False,False,70.34,46.89333333333334,46.89333333333334,False,33,Mid-range,9.649999999999999,1,2026-07-12 03:21:54.283648,Airbnb,Silver
207,282.95,Bleisured | Luxury & central apartment in Chiado,Entire home/apt,False,False,8,True,False,5.0,100.0,4,-9.14258,38.71025,Lisbon,weekday,Santa Maria Maior,Lisbon,PT,Portugal,False,False,False,False,70.7375,35.36875,35.36875,False,48,Mid-range,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
208,114.62,"Coquette Home Lisbon - Guesthouse, Quarto Savana",Entire home/apt,False,False,1,True,False,5.0,96.0,1,-9.1314,38.7336,Lisbon,weekday,Penha de França,Lisbon,PT,Portugal,False,False,False,False,114.62,114.62,114.62,False,48,Mid-range,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
209,37.78,Fully Furnished Bedroom Saldanha,Entire home/apt,False,False,2,False,False,4.7,76.6,1,-9.1451,38.7385,Lisbon,weekday,Campo Pequeno,Lisbon,PT,Portugal,False,False,False,False,37.78,18.89,18.89,False,32,Budget,8.53,0,2026-07-12 03:21:54.283648,Airbnb,Silver
210,160.83,Ajuda Boutique@Cozy apartment with private parking,Private room,False,True,2,True,False,4.3,100.0,1,-9.18843,38.70521,Lisbon,weekday,Santo Amaro,Lisbon,PT,Portugal,False,False,False,False,160.83,80.415,80.415,False,50,Mid-range,9.3,1,2026-07-12 03:21:54.283648,Airbnb,Silver
211,38.56,Luminous bedroom Lisbon center,Entire home/apt,False,False,1,False,False,3.3,80.0,1,-9.13553,38.73078,Lisbon,weekday,Anjos,Lisbon,PT,Portugal,False,False,False,False,38.56,38.56,38.56,False,30,Budget,7.3,0,2026-07-12 03:21:54.283648,Airbnb,Silver
212,40.76,Cozy Double Room in Prime Lisbon Location,Entire home/apt,False,False,1,False,False,4.0,80.0,1,-9.151,38.72919,Lisbon,weekday,Campo Pequeno,Lisbon,PT,Portugal,False,False,False,False,40.76,40.76,40.76,False,41,Budget,8.0,0,2026-07-12 03:21:54.283648,Airbnb,Silver
213,33.77,Stunning single room in Saldanha,Entire home/apt,False,False,1,False,False,4.7,85.0,1,-9.149,38.7366,Lisbon,weekday,Campo Pequeno,Lisbon,PT,Portugal,False,False,False,False,33.77,33.77,33.77,False,32,Budget,8.95,0,2026-07-12 03:21:54.283648,Airbnb,Silver
214,218.45,Entire House In Campolide,Entire home/apt,False,False,6,False,False,4.8,88.0,2,-9.16622,38.72342,Lisbon,weekday,Campolide,Lisbon,PT,Portugal,False,False,False,False,109.225,36.40833333333333,36.40833333333333,False,25,Mid-range,9.2,0,2026-07-12 03:21:54.283648,Airbnb,Silver
215,134.21,NEWLY Renovated Bica Gem,Entire home/apt,False,False,2,True,False,4.8,94.0,1,-9.14568,38.70932,Lisbon,weekday,Misericórdia,Lisbon,PT,Portugal,False,False,False,False,134.21,67.105,67.105,False,24,Mid-range,9.5,1,2026-07-12 03:21:54.283648,Airbnb,Silver
216,141.58,"Stylish 3BR w/ 2 Baths, 3 Double Beds & Balcony",Entire home/apt,False,False,3,False,False,4.8,96.0,3,-9.14278,38.75432,Lisbon,weekday,Campo Grande,Lisbon,PT,Portugal,False,False,False,False,47.193333333333335,47.193333333333335,47.193333333333335,False,47,Mid-range,9.6,0,2026-07-12 03:21:54.283648,Airbnb,Silver
217,197.14,Serene & modern Graça apartment,Entire home/apt,False,False,2,False,False,4.6,94.0,1,-9.12878,38.71926,Lisbon,weekday,São Vicente,Lisbon,PT,Portugal,False,False,False,False,197.14,98.57,98.57,False,31,Mid-range,9.3,0,2026-07-12 03:21:54.283648,Airbnb,Silver
218,145.44,FLH Alcântara Elegant Charm with Balcony,Entire home/apt,False,False,3,False,False,4.5,88.0,2,-9.1803,38.7057,Lisbon,weekday,Santo Amaro,Lisbon,PT,Portugal,False,False,False,False,72.72,48.48,48.48,False,40,Mid-range,8.9,0,2026-07-12 03:21:54.283648,Airbnb,Silver
219,324.89,Chic Lisbon Hideaway by FeelingInn,Entire home/apt,False,False,2,False,False,4.6,100.0,1,-9.15901,38.71726,Lisbon,weekday,Santa Isabel,Lisbon,PT,Portugal,False,False,False,False,324.89,162.445,162.445,False,34,Luxury,9.6,0,2026-07-12 03:21:54.283648,Airbnb,Silver
220,569.24,Lisbon Center Charm Apartment -Santos,Entire home/apt,False,False,3,True,False,4.8,98.0,1,-9.15211,38.71023,Lisbon,weekday,Estrela,Lisbon,PT,Portugal,False,False,False,False,569.24,189.74666666666667,189.74666666666667,False,37,Luxury,9.7,1,2026-07-12 03:21:54.283648,Airbnb,Silver
221,359.83,Panorama View Apartment,Entire home/apt,False,False,4,False,False,4.7,90.8,2,-9.13202,38.73232,Lisbon,weekday,Santa Maria Maior,Lisbon,PT,Portugal,False,False,False,False,179.915,89.9575,89.9575,False,23,Luxury,9.24,0,2026-07-12 03:21:54.283648,Airbnb,Silver
222,202.64,Sunny 1bdr Campo Ourique Apt,Entire home/apt,False,False,2,True,False,4.6,90.0,1,-9.1692,38.7191,Lisbon,weekday,Santa Isabel,Lisbon,PT,Portugal,False,False,False,False,202.64,101.32,101.32,False,28,Mid-range,9.1,1,2026-07-12 03:21:54.283648,Airbnb,Silver
223,270.28,Bleisured | Stylish 2-bedroom apartment in Carmo,Entire home/apt,False,False,4,True,False,5.0,100.0,2,-9.1419,38.7132,Lisbon,weekday,Santa Maria Maior,Lisbon,PT,Portugal,False,False,False,False,135.14,67.57,67.57,False,48,Mid-range,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
224,270.28,1-bed apartment Av. Liberdade (min 1 month),Entire home/apt,False,False,2,True,False,4.8,100.0,1,-9.1463,38.7196,Lisbon,weekday,Santa Maria Maior,Lisbon,PT,Portugal,False,False,False,False,270.28,135.14,135.14,False,43,Mid-range,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
225,187.84,Stay em Santos (Self Check In Available 24/7),Entire home/apt,False,False,3,True,False,5.0,100.0,1,-9.1526,38.7079,Lisbon,weekday,Prazeres,Lisbon,PT,Portugal,False,False,False,False,187.84,62.61333333333334,62.61333333333334,False,45,Mid-range,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
226,692.51,Exclusive Apartment - Alcântara Factory 1.1,Entire home/apt,False,False,4,True,False,5.0,96.6,1,-9.17783,38.70353,Lisbon,weekday,Santo Amaro,Lisbon,PT,Portugal,False,False,False,False,692.51,173.1275,173.1275,False,43,Luxury,9.83,1,2026-07-12 03:21:54.283648,Airbnb,Silver
227,225.1,Serene Lisbon Retreat in Authentic Neighbourhood,Entire home/apt,False,False,4,True,False,4.9,95.0,1,-9.16149,38.72841,Lisbon,weekday,Campolide,Lisbon,PT,Portugal,False,False,False,False,225.1,56.275,56.275,False,48,Mid-range,9.65,1,2026-07-12 03:21:54.283648,Airbnb,Silver
228,217.43,Charming 1-Bedroom Apartment in the Heart of Graça,Entire home/apt,False,False,2,True,False,4.8,93.4,1,-9.13128,38.71512,Lisbon,weekday,São Vicente,Lisbon,PT,Portugal,False,False,False,False,217.43,108.715,108.715,False,50,Mid-range,9.469999999999999,1,2026-07-12 03:21:54.283648,Airbnb,Silver
229,231.7,MY LX FLAT Bright and Stylish Studio in Graça,Entire home/apt,False,False,2,True,False,4.9,96.2,1,-9.13009,38.71946,Lisbon,weekday,São Vicente,Lisbon,PT,Portugal,False,False,False,False,231.7,115.85,115.85,False,45,Mid-range,9.71,1,2026-07-12 03:21:54.283648,Airbnb,Silver
230,236.94,Modern Studio Near LX Factory,Entire home/apt,False,False,3,True,False,4.8,96.0,1,-9.1808,38.7025,Lisbon,weekday,Santo Amaro,Lisbon,PT,Portugal,False,False,False,False,236.94,78.98,78.98,False,29,Mid-range,9.6,1,2026-07-12 03:21:54.283648,Airbnb,Silver
231,315.66,Perfect for great Food and long walks!,Entire home/apt,False,False,4,True,False,5.0,100.0,1,-9.1526,38.7089,Lisbon,weekday,Bairro Alto,Lisbon,PT,Portugal,False,False,False,False,315.66,78.915,78.915,False,38,Luxury,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
232,256.77,St. Michael Studio with Amazing view in Alfama,Entire home/apt,False,False,3,False,False,4.6,91.4,1,-9.1293,38.7108,Lisbon,weekday,Santa Maria Maior,Lisbon,PT,Portugal,False,False,False,False,256.77,85.58999999999999,85.58999999999999,False,46,Mid-range,9.17,0,2026-07-12 03:21:54.283648,Airbnb,Silver
233,230.83,"Lovely studio flat, W6 7LS",Entire home/apt,False,False,2,False,False,4.8,96.8,1,-0.22085,51.49979,London,weekday,Brook Green,England,GB,United Kingdom,False,False,False,False,230.83,115.415,115.415,False,26,Mid-range,9.64,0,2026-07-12 03:21:54.283648,Airbnb,Silver
234,123.67,Large Double Room - Excellent views,Entire home/apt,False,False,2,False,False,4.5,100.0,1,-0.21373,51.44697,London,weekday,Southfields,England,GB,United Kingdom,False,False,False,False,123.67,61.835,61.835,False,35,Mid-range,9.5,0,2026-07-12 03:21:54.283648,Airbnb,Silver
235,288.96,"Studio Flat in Wimbledon Park, London.",Entire home/apt,False,False,2,True,False,4.7,97.6,1,-0.2108,51.4444,London,weekday,Southfields,England,GB,United Kingdom,False,False,False,False,288.96,144.48,144.48,False,38,Mid-range,9.58,1,2026-07-12 03:21:54.283648,Airbnb,Silver
236,68.74,Small single bedroom overlooking front garden/road,Entire home/apt,False,False,1,False,False,4.6,89.0,2,-0.20928,51.40544,London,weekday,Merton Park,England,GB,United Kingdom,False,False,False,False,34.37,68.74,68.74,False,50,Budget,9.05,0,2026-07-12 03:21:54.283648,Airbnb,Silver
237,116.22,Cosy budget room (3) 2min underground to central,Entire home/apt,False,False,2,False,False,4.8,89.0,1,-0.16095,51.43345,London,weekday,Furzedown,England,GB,United Kingdom,False,False,False,False,116.22,58.11,58.11,False,48,Mid-range,9.25,0,2026-07-12 03:21:54.283648,Airbnb,Silver
238,201.33,Spacious room with Queen size bed near Wimbledon,Entire home/apt,False,False,2,True,False,4.9,99.0,1,-0.21274,51.45162,London,weekday,Putney,England,GB,United Kingdom,False,False,False,False,201.33,100.665,100.665,False,48,Mid-range,9.850000000000001,1,2026-07-12 03:21:54.283648,Airbnb,Silver
239,190.06,Rodeo room,Entire home/apt,False,False,2,False,False,5.0,100.0,1,-0.1858,51.4633,London,weekday,Wandsworth,England,GB,United Kingdom,False,False,False,False,190.06,95.03,95.03,False,10,Mid-range,10.0,0,2026-07-12 03:21:54.283648,Airbnb,Silver
240,192.67,Peaceful place,Entire home/apt,False,False,2,True,False,4.8,96.8,2,-0.18823,51.45854,London,weekday,Wandsworth,England,GB,United Kingdom,False,False,False,False,96.335,96.335,96.335,False,14,Mid-range,9.64,1,2026-07-12 03:21:54.283648,Airbnb,Silver
241,231.28,Studio at Florence Dock Battersea,Entire home/apt,False,False,2,True,False,4.7,95.6,1,-0.18071,51.4664,London,weekday,Battersea,England,GB,United Kingdom,False,False,False,False,231.28,115.64,115.64,False,33,Mid-range,9.48,1,2026-07-12 03:21:54.283648,Airbnb,Silver
242,132.61,Discounted box room close to tube/train,Entire home/apt,False,False,2,False,False,4.4,96.0,1,-0.22294,51.46355,London,weekday,Putney,England,GB,United Kingdom,False,False,False,False,132.61,66.305,66.305,False,39,Mid-range,9.2,0,2026-07-12 03:21:54.283648,Airbnb,Silver
243,353.45,Near Wimbledon• Stylish 2 Bed Penthouse w/Balcony,Entire home/apt,False,False,4,False,False,4.8,93.4,2,-0.19063,51.4538,London,weekday,Wandsworth,England,GB,United Kingdom,False,False,False,False,176.725,88.3625,88.3625,False,49,Luxury,9.469999999999999,0,2026-07-12 03:21:54.283648,Airbnb,Silver
244,146.03,Cosy Private Room in a Family Home,Private room,False,True,2,False,False,4.7,100.0,3,-0.2128,51.4472,London,weekday,Southfields,England,GB,United Kingdom,False,False,False,False,48.67666666666667,73.015,73.015,False,34,Mid-range,9.7,0,2026-07-12 03:21:54.283648,Airbnb,Silver
245,148.21,Stylish private & peaceful room in home,Private room,False,True,1,True,False,4.6,97.2,3,-0.2112,51.449,London,weekday,Southfields,England,GB,United Kingdom,False,False,False,False,49.403333333333336,148.21,148.21,False,39,Mid-range,9.46,1,2026-07-12 03:21:54.283648,Airbnb,Silver
246,85.48,A Cosy room in Thornton Heath,Entire home/apt,False,False,3,True,False,5.0,95.0,2,-0.12004,51.39484,London,weekday,Thornton Heath,England,GB,United Kingdom,False,False,False,False,42.74,28.493333333333336,28.493333333333336,False,29,Budget,9.75,1,2026-07-12 03:21:54.283648,Airbnb,Silver
247,170.34,Garden Home Between the Commons.,Entire home/apt,False,False,1,False,False,4.8,100.0,1,-0.16413,51.45757,London,weekday,Clapham Junction,England,GB,United Kingdom,False,False,False,False,170.34,170.34,170.34,False,32,Mid-range,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
248,172.29,Wimbledon Chase Double Bedroom,Entire home/apt,False,False,2,False,False,4.5,96.2,1,-0.21024,51.41062,London,weekday,Merton Park,England,GB,United Kingdom,False,False,False,False,172.29,86.145,86.145,False,30,Mid-range,9.31,0,2026-07-12 03:21:54.283648,Airbnb,Silver
249,249.53,"Bright double bedroom in Southfields, Wimbledon",Entire home/apt,False,False,2,False,False,4.9,100.0,1,-0.20639,51.44402,London,weekday,Southfields,England,GB,United Kingdom,False,False,False,False,249.53,124.765,124.765,False,47,Mid-range,9.9,0,2026-07-12 03:21:54.283648,Airbnb,Silver
250,654.64,Chic 2BDR Retreat in Wandsworth Town,Entire home/apt,False,False,4,False,False,4.8,90.4,2,-0.18773,51.45913,London,weekday,Wandsworth,England,GB,United Kingdom,False,False,False,False,327.32,163.66,163.66,False,36,Luxury,9.32,0,2026-07-12 03:21:54.283648,Airbnb,Silver
251,83.24,Lovely double in East Putney!,Entire home/apt,False,False,1,False,False,5.0,81.2,4,-0.21565,51.45421,London,weekday,Putney,England,GB,United Kingdom,False,False,False,False,20.81,83.24,83.24,False,29,Budget,9.06,0,2026-07-12 03:21:54.283648,Airbnb,Silver
252,131.39,"Luxury En-suite+Gym, 10 min walk to Richmond Park!",Entire home/apt,False,False,2,False,False,4.8,100.0,1,-0.24209,51.45344,London,weekday,Roehampton,England,GB,United Kingdom,False,False,False,False,131.39,65.695,65.695,False,50,Mid-range,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
253,200.27,Peaceful & spacious Double ensuite Loft bedroom,Entire home/apt,False,False,2,True,False,4.0,94.8,1,-0.21171,51.44998,London,weekday,Southfields,England,GB,United Kingdom,False,False,False,False,200.27,100.135,100.135,False,47,Mid-range,8.74,1,2026-07-12 03:21:54.283648,Airbnb,Silver
254,195.91,Modern Double Room | 5 min to 4 Tube Lines & Rail,Entire home/apt,False,False,2,True,False,4.5,94.8,1,-0.22305,51.48606,London,weekday,Hammersmith,England,GB,United Kingdom,False,False,False,False,195.91,97.955,97.955,False,49,Mid-range,9.24,1,2026-07-12 03:21:54.283648,Airbnb,Silver
255,569.24,Tooting | Uptown Studio,Entire home/apt,False,False,2,False,False,4.9,80.0,1,-0.16166,51.43347,London,weekday,Furzedown,England,GB,United Kingdom,False,False,False,False,569.24,284.62,284.62,False,23,Luxury,8.9,0,2026-07-12 03:21:54.283648,Airbnb,Silver
256,198.09,Florence House Room 1 for up to 2 guests sharing,Entire home/apt,False,False,2,False,False,4.6,80.0,1,-0.1283,51.4445,London,weekday,Streatham Hill,England,GB,United Kingdom,False,False,False,False,198.09,99.045,99.045,False,48,Mid-range,8.6,0,2026-07-12 03:21:54.283648,Airbnb,Silver
257,129.17,Single Bdr with Desk - 15 min to Central London,Entire home/apt,False,False,2,True,False,4.8,96.6,1,-0.18705,51.44385,London,weekday,Earlsfield,England,GB,United Kingdom,False,False,False,False,129.17,64.585,64.585,False,47,Mid-range,9.629999999999999,1,2026-07-12 03:21:54.283648,Airbnb,Silver
258,129.86,Double bedroom near St George’ hospital/university,Entire home/apt,False,False,1,False,False,4.6,94.0,1,-0.1778,51.4231,London,weekday,Collier's Wood,England,GB,United Kingdom,False,False,False,False,129.86,129.86,129.86,False,50,Mid-range,9.3,0,2026-07-12 03:21:54.283648,Airbnb,Silver
259,285.87,Hidden Putney,Entire home/apt,False,False,2,False,False,4.7,90.0,2,-0.22018,51.46063,London,weekday,Putney,England,GB,United Kingdom,False,False,False,False,142.935,142.935,142.935,False,13,Mid-range,9.2,0,2026-07-12 03:21:54.283648,Airbnb,Silver
260,239.66,Raynes Park family studio,Entire home/apt,False,False,3,False,False,4.9,98.3,1,-0.2182,51.4109,London,weekday,Raynes Park,England,GB,United Kingdom,False,False,False,False,239.66,79.88666666666667,79.88666666666667,False,25,Mid-range,9.815000000000001,0,2026-07-12 03:21:54.283648,Airbnb,Silver
261,190.86,Lovely double Bedroom/ Bath/Jaccuzi  in House,Entire home/apt,False,False,2,False,False,4.6,100.0,1,-0.24377,51.49035,London,weekday,Hammersmith,England,GB,United Kingdom,False,False,False,False,190.86,95.43,95.43,False,45,Mid-range,9.6,0,2026-07-12 03:21:54.283648,Airbnb,Silver
262,120.8,Bio Room Double 19” Victoria - next to Wimbledon,Entire home/apt,False,False,2,True,False,4.8,100.0,1,-0.15064,51.40296,London,weekday,Mitcham,England,GB,United Kingdom,False,False,False,False,120.8,60.4,60.4,False,48,Mid-range,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
263,226.0,Compact Self-Contained Studio Room in Chelsea,Entire home/apt,False,False,1,False,False,4.8,100.0,1,-0.183,51.4828,London,weekday,Brompton,England,GB,United Kingdom,False,False,False,False,226.0,226.0,226.0,False,45,Mid-range,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
264,220.67,Cheerful Private Room in London Wimbledon,Private room,False,True,1,True,False,4.6,95.4,3,-0.20126,51.41744,London,weekday,Merton Park,England,GB,United Kingdom,False,False,False,False,73.55666666666666,220.67,220.67,False,41,Mid-range,9.370000000000001,1,2026-07-12 03:21:54.283648,Airbnb,Silver
265,325.08,Chelsea Flat by the River,Entire home/apt,False,False,3,False,False,4.9,100.0,1,-0.18227,51.47316,London,weekday,Fulham,England,GB,United Kingdom,False,False,False,False,325.08,108.36,108.36,False,25,Luxury,9.9,0,2026-07-12 03:21:54.283648,Airbnb,Silver
266,246.94,Gorgeous flat in Streatham South London,Entire home/apt,False,False,2,True,False,4.6,99.0,1,-0.1345,51.42469,London,weekday,Streatham,England,GB,United Kingdom,False,False,False,False,246.94,123.47,123.47,False,39,Mid-range,9.55,1,2026-07-12 03:21:54.283648,Airbnb,Silver
